UID,VERDICT
d3c5f4efb473527954e83ae99d9ff7f5a69cdeb0,0
602e243f22ee076ff74dc7f7e08a8403c1e4a482,0
d6561e042b5c41862fb1c55173bb8e197a5b3a3e,0
7aa350e29e85dc1bc13fd9f8d0c95ec84baec708,1
b9da914299476e4e7395c2b09fa7c3a5e33f1e36,1
9c3525b18bc9aa21b10375051c8588a8bb56da1e,0
e0dd22f1a70f98f6669d542846c8e79bda73d0b6,0
0cadf9d7e7ba5898691d68a4e602089b1a2ce2cd,0
e1aaa65a71e072ed0c289454e00dd639fb48e371,0
e445882f3bce1e3888baf97ebabb08ec82622196,1
dad647f7d45e3125ee5dba54aa90a961677c7e6c,0
47c123799bbf4dd902680fd2f5813c94a0cfe7b1,0
db766ad976f6c8ecf952fdf7a15e9e71981e4231,0
34e255ed3b2c9778905e372c9293935e37dd5c84,0
1014ea0ceed98981ec5083f4bb0625b52ca8df63,1
12522d2df77a10ae9cb61d6fff939eb8a428b847,0
9beed40809786968c8c017b90544639c9b1c102a,0
e6251bc8b179d5da267d97aa92c1d4a4edf5f46d,0
2efba679b4c1f21910f64dad1562dbb7b24ad478,0
bf44b6d56db21490785537904cbdd80ff2501d5b,0
00f4837101ee263bd23e7f49d7187b8474ca4b81,0
79df7e0c9e32e929b7d5d9b4c1c1f03f3588ca3a,0
ca95fcf646d29444d875f498033767661b1e18be,0
24f8588e0f888fb9b92e94f01f9237fc32025810,0
12f6aa1c7ea2d547be714e24127fa25b43a100de,1
a984b9c2e4acce6365a6e0d175265baac8590bac,0
5b34b04dbadea4745daa823e7982769eb6506aed,0
935d6147ddeaa5edbb188fdd636255e51a8c0c9c,0
afe69fcae34046913bc407a89070128edec82818,1
8c8aeff4385fd0069f54f90b1a30cc3e5f892d55,0
965b82002153cdd98c2ca492ca4ca69e5ae60c9e,0
d0209213d0ffad8db9cfa8c5cd27455974bdbb18,0
58ae14502a0fd89aa2d1f62524b960f753d5a6ad,0
4641d2251d0859277aa198bdbd3f6614d24115d3,0
745bc77d78caf57b0819a6e139e930a2f92bf81b,0
33d6655c012c044c1456e69f377565bcae687c20,0
d0e26fb3ac55f5957737149fa9f56c624b531687,0
ddba41c300ddc170c11e3e21c265330c6a804594,0
1c24fc1ae34894e8091fa59c7f543546d4a0d88a,0
d52ef2fdf0b118270a81bba919d5067575b01fcb,0
e7f33fab243b75e58142833ffdb7d143c768020e,1
1409edc9d3a0d69ba2f2d3e4da0f7f552ddbc9f5,1
095eae27926f39695339e48f3f92907b14c6a77a,1
62553885475f15f657d611f23d5be53c4b96a1a1,0
e828d90ea656d6eeb2c43a06b3f029da7abd0280,1
02ec3a11b1f37f5c3769b80f049d999e9587b68f,0
ef318ffcf998e911d31f60fb98aa1e1879249fb0,0
2c7a524649f49b46b77a1db462eb6de02aa79f85,0
cc4c8dbaee6df010e8a15e58a22b1c9c8128e4f0,0
ffb6a6fc79ccb17d361ed623947b7fe18986959a,1
1c1afa4e11a0ed01aa0995fa9984e5d6cdc95778,1
d34c29d5de4c0d84a21aead7cd14110d970b7524,0
92a0bb3273c630d5ad42f268c87ff85eead1a836,0
fc6c0ba9e2a6e89e357bb204d3f4c5c58f07846c,1
c988de0b64a930f2a70f8cfdd71ac97808763e30,0
94350bee25e30e3aeb738a9ee44bde55743dde3a,1
7d0a7fd3a70cc2925d1f14ac4c07b45eb0e4f2cc,0
63c1ada933b0ee3dbd6cb47626985e6a099a2c52,1
0a5ec7aadcd2601c9361c22e30d8bd51edee700b,1
208c1e5b240ba397a5af91b7c8d476bffdbd8cad,0
de67ffe3cdf140416ec2651b1b41a5b35aafac25,1
d39190258b2cae151d77bec76cfb76f05cbd7a9b,1
1d346fc15421936cd0c42661a8009fb842d5ed82,0
8001d2ef8c04188e64071c325fcd49b563ee93a1,1
a2c395dda5f0a299c3fc9571906a62f9968e0aba,0
a9ad61574a3338b831fa28b2cdc48c00ec3d0a12,1
b01bfde895ba8dae35a44727f700639af64cca34,1
4ed562f5a710849c693e2733912d2555dc9e7f76,0
6faabf4e7b37ffd6f837090bbbede4e829e102cf,0
9f3ddab29195a7e78d64444c9fd2e7dc4a359f3e,1
6c995a3bbd600c7c446192df35c0e13cb36e34a3,0
65d5fbfe501f21524a33b61182621479de13da03,0
e5d63387936653698457086e764a9476fbe3fac3,0
32ba16eb118feecf895af9e7e450a00bac454df5,0
d2edd93f23eea10593d6d11184640d4796d0c148,1
9cd7c498dd39c5490162d96536da1d97cc2fc193,0
9bafc4c8ae5288b7b765ffcf344b9b097f598b77,1
eeaf62bd2f51ccc54fa4a809889e2c52f168fb27,1
941be62a5740ab7bdf7fed718ca055726b38b071,1
20adc795c2554661e73425b1f9d3384621544740,1
c425845afff68ae3bce3251a3c1bfd978efc5e43,1
f1f3c3af8b29298a1ee1492e4c6d8958623ce8d2,0
80c3437875491dbce898df3978cc6c394e549aa1,0
47d25b6d872664b43aab6fb500c252c9f3d344a1,0
19075b9de79f340d828b4e1120e3827579f3bf08,1
27da7a2f978fb8a27fe925889a62d74f25d1b20c,0
583f9df469a02d51a30898a5cbe360d29a73dea9,1
130ae61c66af79b31a7da10ed2683f44edd50c94,1
038626a9d4c0ecbfb82830942d866e322401d2c7,0
89519b6cd452a8823a2e8bcf4e5780870d6e0cda,1
342bf6ff57af6bdbcec8ed3f4349d05d5c70f113,1
4221170726ccb709831541e7573cebbe12e011c7,1
9c23ad335db25c463d83ce5307dcd596741886e4,0
52b243cd4f4230ef5aa24a2f294f91295ca85c6a,1
91ed902c680f1ce7c47f9e1cd3512a18c05932ea,0
75e9f00d8bb2f54ca821d3d3f0b38cd2ed014100,1
048f0799f51b478e83c55c248826f536b8c3bde5,0
4448bb92325f335590d2611f3d5e68c5c764e1f3,1
c9d22395db22b1df5ee8a16adc1c0fafe8a16124,1
dc82dc8bc814d94d1accc746b1a1c71a51499bad,0
e3586c4551faf5f4c52db84cbc307122bdb286ba,1
11770a9ff29c4bf33c361cbe99168dc50013fc58,0
236eb356c7c9e57fd006354561aa389873b6993e,1
d14d27d7ec46ee4e8d610a4c7fc608743b673f8b,0
59a28173b5d0fc963bf5f7aef4e5c50c8f3cf6b9,0
d4a3971d0ac8a55f70c944cf787efb67500023c8,1
49753d9963b8caf5e8c224fe8c48de98e4cc8a67,1
bad1f1e7b6da8d66c66e35cad28f3ebbee19a917,0
96ad78a3be856b5373ac7941c4bf69f94a0d45ea,0
331e639c42d858e852a6f17eeb59cbd82b103284,0
aa9e1659af4df91caef99b86f015da131da0230f,1
ac3ef7518eb82daf42a94b8fb1fdbeb774371e62,0
01ef3e091901bc82d7c229429a2efd98fb249031,0
a9e2ba8b3b5b5493d8356bd7f22407d7851d3249,1
63fed536d0d9a39857d4edc6a0d1f1d295aeb37c,0
b77ffc936c9b14817c9fdf648fcd6283057750f0,1
9284c6f3bc57e387eac95604e3ae37a67a24a85e,1
06d6403af3d60ffccfe3f93da6319b1406b51199,0
08270c234ab62c082576f56c63689b84c692fdc2,1
1b0a8e2c683926c52a6c5f19947e58a252a2c3e2,0
8557981e96108491edc7419718d1928c65b6bab5,0
28afc44548ca469988df2fcd1f6216bbf651248d,1
1eef262abc1baa2aca6ba16e861d71ae2b81f16c,1
508ba0ffbba6284fa2da0aea0f3690fc92561505,0
5939c216799c785458cc35317e4a3bdcf9203293,0
2aaa66cc830fadba67b2602fee2c1b26c2a93b47,1
7c47644d8a3e8976cdb970c3014f71a5d83be721,0
b1d24c40dbcab57e93ccaa82cd86dc2f1c37fdeb,0
3314ff073d90a0f2f20f9961f24d235a12d362fa,1
d5d24f637b4829ee430c46a783fbe8f6c96a5210,1
c4caeec801d60a6dc68a630824ac54239b36647d,0
d72683cf204eec96bb56d5591db9f66532401edd,0
4789a36c3f4ec50e82bf1e83b2b2089d5d9a88de,0
a258abe38d620e29e10215bc8ce0f165296e76bf,0
fd4f16c8f3180268837124766ffa39d68ca474d7,1
10c9de0ab565df09add42ebafe646287f668a7fe,1
bf8c7fe934bbf92f1e8c4160602289e3ea8ee652,0
46eb8d60055848544898b721bd960d056f0b1d59,0
71288744e68c604e39fa0c135b8e2ecbe0a6a7fe,0
318f466321e035902f4726ced0b15d3e435400e0,1
b291ad6102ac8a89a3cbee7c1fd011492c9a6dac,0
617d89cff2848b7d36f2f5d812136f9b57fb8e5a,1
3b924f47918c38f8e7999004dcf969895d653f4c,0
fdc10a1047ba1dce16f74c08a504ed156b3aeee7,1
aeff1abe6f3dbf32eacd981811d549c4ccb78e02,0
0fa9204aff96dff1d3e9de195c411ab3d66f5734,0
76e1f4f8555ae01c4247e06a3912d4075b5cdfd8,0
82f035f86672026cce9208db7f951391aae74cf6,0
c4094dae2fe2cfbcd62a22d4edd70fd349cf3a83,0
09cea36e92261ba7640f848e109fdf589d1e671d,0
d2ce853c026b542ccb431e99a4f93722bd3f2830,0
1c3779d954f6a041b320c25f196a9e9f8c85efd7,0
922529171b5e4a9dd703c29933bcf90b4a93a048,0
c345cb9833edf2f7352342a211d18b3065e44441,1
461c81ba851f44f66cba259cf5a8d88dd2c99f67,1
f981e67204272239db09754b0885a92b6d7e27fd,0
1f98a9fcfe9c2a96af2f727194e179b8ca6e1a79,0
903228069ab4fe25f32d5dde5c670771fa0dd0ee,0
dee9054b88789b677f800d3a9f994d78d7da97e8,1
405e51b6f35acc7f545bb8810e1b4efe92a48bb4,1
dee55f4e913dd8d6df78322cc315bc6cdf59114f,0
00086ee507907a2f88f7bb96a52d4214cde41846,0
fe7df33798e11706a13eaa89e2954ee0fa968406,0
e4450d3b0b0624141b341ee2de72637c7ac1a41c,0
1319cb50f5d0e5dd58305f7e0cb69028ab4978e1,0
467a72b9b7042d31a83e2c44bb8b84bebf7e5e5f,1
53a03e3064ead5327dd10cfc62e95b0fc0f54eb6,0
30af7900748cfba005d31a9cd8c943a1b81be727,0
1ce5b83fb5b8aff45445d37950fd7474e33e37de,0
dd64c86d305700882110b9c69e5617df301a509a,0
9f97e33948af2f7dd26be3b72ac0810d0c7e633f,1
97d1165f6bc9815022dd6271e20b51413faeb813,1
6050b6356ec7eace1fb17263ec5148e0ede13593,0
f9e208a33c1d0a72fe8372681728d7105370fc4d,0
8f511f5b6a12cec9df422bafd148cfaa516c7134,0
3b9bb3df1bf5a84ed57495c31482f27e168b1f3d,0
eee06c9e3cf2327ddcbc54ef62fef0e4de2d2e11,1
8dddec14ebe540c88fd41b9a5f99f7e3c95f78f1,1
f4e421ebf176d2d1459e89f4036b910796fd86a5,0
d94fd9e9b606bf9ff0bf1e6dea535d9f6c53c2de,1
01a875b1b6275e6612ba297eda0d49bc62e0a99a,0
cb4f26f12e04b6fe7ea8cdf1f3c8603e80a3e421,0
54691839b609a3f9f2b0866ff8dc9b23f515b9b5,1
b1be3591abb24367bf579808cd7cb7d14dff77f6,0
323d6602cf4bc92c89e470e94bfdfc88b572ad6d,1
c24ecbd7155bd052e4978aade3418360ef7c274e,1
9f2899718b7e7414dd5c294d7ee4e2ce0a7a816a,1
6b6f9e1a61bb32517ac7af366f953acf70d92f40,1
3b5cb91d930fdebd1c24d9f5d81120b92a8490e1,0
79d8a1a965ff1b6d1af499a4d23845825fd68aa9,1
cc142df57a4b8d678974958f6654f633a14efcd3,0
5e578b437e31f3c24c736d591be38339bfba4565,1
02358b3530f5e5ebff5e58c74aef1a863ce5b8d1,1
d31767e0dcee896e9e2a1954e74224de2a6a3d8b,0
a3198d72905ed62e0c48fd67dfe7ee83fb3be990,1
2493c0ce175ddf938d9cb0f098d056a0cf3070bf,0
723277df82f1c680df7de2bc32df4e0df3556564,1
5c92d04a40fc176a50dadba08e2978e1b97127aa,0
55fdfc9d0505c30d35d4fa08e6ec26dfa849ed5e,0
aaf07793ad29bd361f193f82b8875ee04fd96941,1
fed291a2884a699ca0e8e43367a5374c250bbb47,0
60ece1463f6892e97a9d87ce9ac434c8cde93c65,0
d489ab3e3bc8dbdac6cc320711ba467dcac362b0,0
2974aeebf3742f93a76c4439c5a231bec8601e1d,1
280ae12a6f6d7a6f35028900d1d247cf7d2a2416,0
2f94cd74544f0f33a9aefcedf658febc1d52b9d6,0
c154fb70b21475821cfbae28820581e72063e5f7,0
dc6b3a5ac989b323aee2e7fda4395ff9e003e214,0
16df330e494dd8dc0cb0dd1a074e4d6bd986586c,1
d0077a061e0b650fdefc4b313779d07822dbf564,0
84d995bcfa5d883bbda87972fb5f91c7bf314833,1
d3dee5c9cccb4a8cae095c5393691a103b78dd93,0
e2fa4483318c8c3b6c98985e24b247a737eb3b95,1
c9384426248694be3513f6b740f8d4981aa46020,0
abaa452162756a693c407b5d6cc19de3e5f229ca,0
18e9c04759b77aa97b52b7bb81e0732b41c12c9e,1
49dc7b5fd7dc2163a3dbead76ec2f41fbde87a62,1
66bd463dd62d00b43f39befbc91c175f15a23268,1
2e7cccff3e5381ec356bbe39e8a944b83c917028,0
464e9ca5bb21356b7b5c2603cae3329272213ad5,1
56890552c5e3701b3bfac10a8d814832fdbf1c78,1
f402b6c76695815091b45e33f6535be129aee170,1
062534a958cd2afd3dd5b278b70e332f8ac07243,0
ab1cc479ffce25d8ba09eecad96784b4cf0d6bd9,1
b69097a9be8b70a6bec4d51e5f17d207ea68ce6c,0
60b4af810c2339c3251e87aad5ccb780508411c4,0
5649267a6805736c1e1391cc1c5c6be7b8de50ed,0
fe3fdc5ff9dbdcdb92710ff69070f08d69ab67a0,0
e1865ea5659a8735603a8213a43746763a9a3656,1
44825fcf888fae68f259c89f26b06025dd03608f,0
2a526e0789cfeedeb2f17fa064d78ab31af19773,0
a156b264cd984882fad470ddf4d0306b8ca44a9a,0
5970c2e87fa52369477139531926d763d8d62324,1
a6f973bfc90b4b7dcd79c94212b119101086f08b,1
484dc6ec4ee62acbd971b980140cf068d3acc63e,0
d2ce8c32540ddf83374e1c801666dfee1584936f,0
4e1496b2ab6e309c321dbf38b8d79a403c2a2b32,1
1b4b044c5801a26393472483329e3974cace0fc9,0
65b09d8628483b71c2bbffdfb01ec188bec51999,0
6c2e84d03a8b7afd8d5db9006c0ca3551a192734,1
27304b9a355a596aef7234a9ada69954f17222b9,1
810e0a2baf8ed3e2656a8f8c9b931984709ad913,1
30228c1694e381316785d8b082fd3e5d7a3eb3d8,1
04852c587371996ec49b365c26a093ec056250ca,1
9af3854f26c9c22e28b188e052262653fd1c6644,1
1a1b69bd6a3d1f2ebde4422484991a4014f61e5b,1
4e93f62d90dfb2ca1c8ecc0659266ee805939a1a,0
e52e1521e6a3d80467c1a29ad40ade18a9433cf4,0
aec4b094c2e26696c782be0b241d0905d6673256,0
b838ecb8a4714eb5343fc4364c2fd3d5d77118be,0
bc6d88ce11f43054b5b91c221ae58afa9c938749,0
a01333907f453a95c2bc6dc9922926c90f2c0217,0
377bac51b807bcf69c962195837e128db7fab7b4,0
ac9aa7fb56e15c94c9a428be0dbef3ac519a07b1,0
24f2ee832335f3d41cced13c372daee402028a15,0
f017a644a48772fe3b4eb6e82d32d0e21a3ea563,1
1bd6eb56be84bb3dc5b259caf6710dfe9671ddc7,0
1b154928233c8d1d51bd30b4ac4826a0f0535c94,1
06d7414ac3e9d2030fff4c84e8bbb4626cb33634,0
d928835322dd6c6702156e6b74545299152d4ec6,0
7e9676da945c4fc3110f66eb38672a79b62bcf98,0
01ac67422a0efde878322b01aae5152a20e3dc83,1
91ed3e10cd24d024e7f0eb69174eb02d03825e84,0
01d00714033067ad5eb5787883c48b41673bb72d,0
b8843c26ae4410fec52bb1a48f48de291cec2235,0
be603defb0ddd12a79d9fc0b27c2fa5b14e12671,0
aa858c6714b8e039015a23795365d36124a028ec,1
8df2512fa48e38d15f5d8ff97c10e2965a825fc2,1
70b1e231284b88d1cd7497fa0e98240dd61ba6fd,1
0bfd11f673ee8735ecc1666cca3f08bae99f3b8f,1
4a499543c91569512dde705f0354718227cc6a03,0
c42f249144950aeaa50dc4d42b07002b7008408c,0
74420419ea55e73d38174ad76a6f5491fb2f4119,1
7ce779a73da25f0f07b8b34fa55b7b3e2d3f76be,0
e5fe2cad8b66da447ceff20e7af917317f3b093f,0
2be4acf3565577cceab8828abe987ebc7a146e86,1
4f6a5795928876ef67fd35c42f1ab97054188773,1
e6d7407632edc2674f6749076c8c5096e8050983,1
1361560a7f5c65cea4a8c5264d8d3b5fe2df326d,0
549502bc85506cc2b1dc5934b09dd69f936df22f,0
2245f5b9b43686ea3772b3bf4ba2e2bc1d5ee050,1
bf35dabbda62175cba33689b16317746f2a2310c,0
f59e6cfc73e64d113ec0dec258033e3369d845d7,0
7393feb5a64f5963da7d2506aa4225d8a09c4c76,0
85d87d65032bbec70622ef644044872f5b47dabd,0
5a0a97d107755b05756976d307f860d5edbdfeaa,0
ce403c2d3b64e1525427dbdfc9ffa135b0a0aa5f,1
668e3ef7259136f578b0af8dfd4b24797f287b95,1
262d0927ce6cbaee894ef43bab6ef60acc2ffbec,0
9348f733a658dcc11af6515bf6bbc757b3691b8c,0
7bb5bc56b2f034a7a3f0fc60b51dc9f29224eac5,0
9fb453c4d6a3b65d2f7493a5d9058328be982dbf,0
df42f38085a28f4bf3c4337eda9dbfe03ce8f8bd,0
02233b1f32b4f723b8976a99e48227d976a42571,0
37435518c99529ff84208e3c669978073dc7c7cd,1
95ef4dee9ad2da042cdbaf4d36fce6e95c57eda3,0
92273f68aae47f508daafb0cd9132887ddf0603a,1
9b2031ccb9bba08de074b5d19ba3deadfbc8c8e0,0
8587339980b0ec6f12dc9efec43ea8efa848c6b4,0
7f108a3d7d294e2ab2c4e3d1f2621fd10c78be45,0
9609c7ff397e066d36a05a92d7559321d15c4ba3,1
a2847bbe2a21a9295962efdd35527a514a49b626,0
2b2be80dbfbe1bac43cdcf42a7d2a169fbece4f1,1
bb9d66175705d28f651d3eb18bcde851f785cce1,0
853d4a936957c93cd3d265ab87c26753ba7c9b56,0
7461613c5ca8ddd0f57aa14a9d8056f5dd397cf0,1
fe428d1ea694af1263c279ee1468db31c22c46aa,1
a81843984d2b7f0c3fdc665f4151f7f00818a616,0
bdc98da39f6b2b971b55e367e3cc8ef7c14d42aa,0
bb03dc24baa72799edb2832ad25439005cfef42b,1
1e95398617841cae585ce126c95b528430ce5051,0
11ef265d0f3aa6bcc97af86e87d52782e670e754,1
4f4631616c67b85ef188fce5ab908629b665f5b2,1
30d8f79c4c9232337095219f8f3f0159fa596838,1
90afcc5d408a249978c0f9e59bde8e628b7ee47d,1
8655ce4a3b8646bc0da609c56c05a27962d30b12,0
a31b6deec8713afd4040f07d90d95383f6ceed68,0
b4fc0b61308f18a3444067fbec18b01bd3e7de7c,1
746dde960995e864fb81ade12962f51092151d89,1
81db5a63c6ddeb4fbc71ec0ec36220170fade919,0
d0b54a0509278fd2a6fd89b57747604fb59d84af,1
7fb8bafd5a2a0d6ebc4c33db7044d36f67c208d8,0
9284bdfe57ce6a21648594ec8ddb6e7c09238f24,1
44c0dfaf563b4bb7b27d78915838c56eaa0999b0,0
14468a9a31212b479808b168bb721b01ed896155,1
6185524508b786f141125ef03156e3635921c0da,0
142309708b8d59e1e8aa1aeccfaec6aa31322501,0
2b0ab376f0d502ad7b599f737c611b3f5da35414,0
8fb1081380a23009553516c8391933a26ac93e30,0
7bce9af4d79529c4652a78b1804b39b9d7c1f98b,0
191446922a76020e626bf80b7d6b03496cfc8fb0,0
734811355d372dbcef331ca2b0131a82d9307fc8,0
ae936fd9ce507f8b3fe8155d07fa92e57e2560a1,0
13be2181188f755bd58e85915a3c01aec23233b2,1
5556d0e18bf323a7950e155e48120c79f5d8b1c9,0
035fd10fe2b4e7a03740e763c1fb373b9e8a653d,0
b818428c7e7ae5fd14e8d720c089dca4afd089ff,0
56a9ee2e60735fbeb4cad746458a4492e4e14635,1
b0e13db153cf7f40a3b55fdfd0ee007bd92d6e39,1
de663c0cd8730f6e17460f495b96e81f8f0383af,1
2b920df0ab4844ace6e859109917183466de0f7c,1
15b8cc81be654eb6b6b89cec78546395b01d4af9,1
942d495879701ae8d25599cbe0e8211e49b18f65,1
b216cc2f05d0611bfa13d320eff5679dd76a2cce,0
9af679fd426dfbc7d281225978761ab8453beafa,0
6f799dd46a81018766c12e1cc1faa00cd8d58457,0
10e0105b1d0830e87200785d2988683cbd59d153,1
121a7df567c8170c01c9cddb8ada3d15b80a66ed,0
f5a8ef23734aafa3c95d961440e874943eca3f85,1
d9987d9720fd318533ad3d54fbf1eb8b915075b4,1
cb5c6af5c7c5378515bc918f51dd987ee7939fb0,1
f94e98721611711d96e247cf9daf3c1e54eec448,0
57e45fa4ce9e4b85f359bf66b8ae9a0bca7a3f64,0
4c3b24084a87a052c9475dbafda82475706b7e38,0
8fcec923e70aaf63438a339e2c77234cfd8efedd,0
c701eb04b295e1f49d77c228f7a7d191d1fe9842,1
8842abbf55689e38cb6182067be18ffee9a101f9,0
2f21cf8f5d77a44c48a25ab1dacc3d5b6fcd0eb5,0
f65e404563a45807a10e3595ad2fa9508213b3be,1
f3da8a74475a7efac15a69c0dd181de08f8a6336,0
d89cc90cf2a04481feb264b204119a450af6e833,1
1fe9eff48964c38f9251f4bc322c27b42b362dfd,0
eb36e614c9ffddd3e884ff96a0032118d6f826c0,1
98be0a25601b4e0ad5b58018e0e4e35c229c1c16,1
7ca4e803db579b3a5521cce022572351621d3543,1
9342c5a5e566070f88841555847fe00e579ded9c,1
bf945d7c40579e674de1d006b2599c1044be9c73,1
89b8e3a472bad1e99693af2ac6210fe4964e8b54,0
82fb255c8f067322e240e0e4b68949f657b48515,1
22124c2f5de0f9443fab07802f970ae951214d01,0
e2f8fbfd0fd8c8dcb7436888acfd7445bbfff231,0
f3e660622a95bfab4302548ef8d4b960cfaad872,0
84f4d843603c767f21da7913c8604b6aea4a76fc,0
13e8701a0c709287b65c2e3d9153ef419868b25b,0
a498d2600db939f2762837e869b8002569c3c15b,1
17d80d53f2c3a47cc10b292e27c4a3ba17b97756,0
42880cf6b949b074fc71e527a5443da4c5698c77,0
51c4f0e1a70067574710f84cb48503be253b4b50,0
fed5cde11705cb4b11f6ab221f90663a4b2da808,0
0d85b79db89d3c1781e1042288fdc75107962a15,0
da81fc0b766245a83ddafd5c0c558b39b5482acb,0
eb36491594197b95cf57a90712466a4dfdd9f25f,1
84125875985b2ab7ef36844caadd5eb350ca3d2f,0
0d7d9ec3546d0c2e9cce7c1c628d9a2e13b8f7a8,1
a36a900d62375b6399bc7611b439b095f7fff087,0
56c1bc7e73e729094f41ab295ba917e813698bc0,0
bf162f95be01423dcfb65ff4bfc7c76272595d36,0
fc43b66d3c80cf64c0cc991b1d2f2f5627979893,0
c5a449d071784db02ea23a64144bbcb618cc5b7a,0
a0cac132ad0e6eafb72f572a3a862a7583e56a75,0
2fbf89beb3a4fa2fdae7954208b950d688b9f6d0,0
6b532b42207577fe26b56d9a344b0f997160cd31,1
7d1c19b8efd3ff0c957369f14169b53afc24c0c2,1
23819d10775ff0d8b2b6044ff4a0483d40cdc58c,1
2d02764579500bb21b1ae853d0b88af5b6ba6f3b,1
5bd9be45ca40284be1190dc7e797bd476d5d5c91,0
f37510c290b10d30e1ea1b16c8e38d3b663c79ec,0
5f41624daf4aaec81cfef4f549d3531a56dd7add,1
124305c86d6c469c9d20bf4a5656f666b0a0fce8,0
75d187a58f187aa509de645a5a566e8d4d4669f7,0
50889d2d1b3f2f460f65f03305c53a5230877e4b,0
3ce1055945ddd5f241ea8a0dee012ca73ce4a9e4,1
6fcab06072f9d63bd19b00261c12ea7722f5d30c,0
813a82d291a8d9a99e3e541151fc7c47136529ff,1
cb857179f9903ca05b3cdde303dd518b0bc477c2,1
d93ea510e9a1db9d57ac4e67cb15dd50cc504326,0
1ac5081554281c454ba9d0a39b406b424c8dfed9,1
1fd09d18ff251c3a8125b0453e46eda9f7e5ae8d,0
7cbf11f054589315855f352f9986006bcdcf3e3e,0
c3dca46acd989a3f700a4b1cff1ec94b584aabeb,0
412570930bcf307166c331438f215fd1281bd682,0
997ed0d7a9a675fb2d3d2576308f61308ffa2d1b,0
72d5b46d523bd79433cd836ddb4cb84dafe51739,1
0b283c00df75256030003559d1a33f47e3a5ab23,0
d3ab7a29ef1b0db6a2f31b3bdd95172b2116ff56,0
b88198d0a8864b23460dc140006565d53e3e4db0,0
fd17e851780bea6f80252aecce8d548708e9a119,1
3d0d4a170a84d9daf1d5057324e389221d2198b0,0
630040c03b491c588ca75a9a0f4b82169bb21f1b,0
1f2b2b8f42804cb6d7e7006907149ed82d463946,0
e59a52a6f5d4e52d78501d7bdf34a9f53bb191a4,1
b6ec6eb543656b7ddc167953f7b7184028ba50e1,1
d360f0598e9df9f7f91051120c4a5fb37a6d9ff5,1
f89fcbcf990ec5179840ecfbe2b6d9a09c53dac2,1
42c0787d4e3c06eb83182337077effd48b60da29,0
e0f99e5e0364b370b3ab66876632cbed57cde2f6,0
6acfc0acd96a0dd0e0515ab5b0705c181cddadef,0
23cf93d93382a80a166b03674fe80949d67818f2,0
26588a41998bdbb3fc5cedef52b6b9e18e8ae646,0
fb3ee5c11d3f85dd8d52f4c80c1cd27afdba8a0b,0
2e50ab7990fb02c68da690f24d9cd1b5e65ef983,0
c429140d5986c843d0ed2b1e49bfb6964e9a50e3,1
58fe3973edd116e8c26fb84def6b7a39dc95d820,0
df6e6b6482ae5f56ba26cefa2204eca518816f0d,1
af073d06e71121318a2a5153b38d4b27443dc027,0
4ad6ba530fcaf1ce5c95beb7c642991edf100a4f,1
0017f6c4ede8b1acdcae13eb8f721c17786d0917,1
528312b49aaaf5763833678df231c5605b067063,0
0662f81ce3eec729128bf908e32a5080c3df9f6c,0
6bb3c80ebd60fb5ab7a3517d16a21e181149a459,1
74c5ace074eca47873ea3abdea15d3222bee677b,1
fd174b10da372d7febc4a69bc10ce44b3c15a67f,0
379e3b90153c7a15c201ab5b330afb53a7b6fb97,0
d51c47227b4d22b47600b920059570e3d285d208,0
9df2ec188065a04491c4585f950eb8b37664bb7e,0
48432876588c1fef76a05463115064e5b9573c33,1
2a880fc3d349c535ae4529e38ad8fc417228204f,1
cdf97206aa1898d6dcc7cb059ad7887530ce0655,0
6b8356c2e57258e7ed879f377a3d9131db863b9f,0
4ab2bb7797a22ba66a9fa4cf402ed00ee47bb894,0
6846567a1031e5065c83aeedd9b6941c1dd6442d,0
7644c056556ab8812d000efb44c148a2cfec9dd7,0
0580936e5a443f00e6a1d978d94b17c34cff35cd,1
f287f3f435436da7581af927133abfaf28204387,0
97103cc694e7b6d8178d8ddd9ef772b838db7a02,0
732059090b981bdb0796a3f91cd0e183424904e3,1
c394c858fa6ef4e7e9230c6b1840acc6c75167e6,0
bb6367d8bdba9549dfac383d83eb27ce0cdcfe3f,1
03a6ad7eae94f4668a770fdd70bda1ae19584053,0
e115b87aa64e02ef19fbd507371c307d979a8bb6,0
1ae20f616c6772cf7314a3b9c1b60be9aae2105a,0
9fe0e0ec6aeddb21eb57d4b99bdf337e2f55208f,1
05a60389e23d4eac3a4f5513c9864c557d4fafc5,1
04e99bb5481a2e2f14a37b04ce0156eb237915c6,0
0f29f7d5538a3b664f928fca6acb94f3822185f3,0
ee0311b673e2fbf3c1f891fd5ec97082a2ddc965,0
45373473f4bcefc464715ae0b396039e8d4b9307,1
d482f677bce7aa242a39dea70da2fda63d3a349f,1
2f346276340ff65d5a6ba7c2761493993bccd75c,1
f20e69ad7d649f3e6ff8147a099adc94e68bc29a,1
8acae262dfcb9d8e9de2c92a809a6a10c65586a7,0
169d9cb6580f70528bcec563ab3b7628c1427715,1
2214ebbd75f5fb712108b2d0c2fb8fcf3bc66b21,0
86c3f65206e261475728b111fcac9e637445b0b2,1
d7e60059761890f9899c2cd01cf7d55bf0d7b0ad,1
4fb9f4bd1e332a58e23d3d83111dd6222165668f,0
17c6b92a658ed1572527d65026f2d8e357cada57,0
